Date,FTR,HomeTeam,AwayTeam,Avg_Odds_H,Avg_Odds_D,Avg_Odds_A,form_goal_diff,form_shot_target_diff,form_conceded_diff,HTHG,HTAG,HS,AS,AST,HST,HC,AC,HY,AY,HR,AR,HF,AF,H_form_FTHG,H_form_FTAG,H_form_HTHG,H_form_HTAG,H_form_HS,H_form_AS,H_form_HF,H_form_AF,H_form_HC,H_form_AC,H_form_HST,H_form_AST,H_form_HY,H_form_AY,H_form_HR,H_form_AR,A_form_FTHG,A_form_FTAG,A_form_HTHG,A_form_HTAG,A_form_HS,A_form_AS,A_form_HF,A_form_AF,A_form_HC,A_form_AC,A_form_HST,A_form_AST,A_form_HY,A_form_AY,A_form_HR,A_form_AR,H_H2H_win_pct,A_H2H_win_pct,H2H_draw_pct
2002-02-24,D,Leeds,Charlton,1.5350000000000001,3.45,5.5,0.40000000000000013,-0.1999999999999993,0.6000000000000001,0.0,0.0,14.0,9.0,2.0,2.0,9.0,2.0,0.0,3.0,0.0,0.0,12.0,17.0,1.6,1.6,0.8,0.8,11.8,8.8,15.0,17.2,5.6,4.8,4.4,5.8,1.6,2.4,0.0,0.2,1.2,1.0,0.4,0.6,10.8,7.4,11.0,11.8,6.2,3.2,4.6,3.6,0.6,1.2,0.0,0.2,1.0,0.0,0.0
2002-02-24,A,Sunderland,Newcastle,2.8,2.9850000000000003,2.31,-0.8,-0.20000000000000018,-0.5999999999999999,0.0,0.0,11.0,13.0,5.0,4.0,5.0,11.0,3.0,1.0,0.0,0.0,19.0,16.0,1.2,0.8,1.0,0.6,14.0,7.0,12.2,13.6,9.6,4.0,6.6,2.4,1.0,1.8,0.0,0.2,2.0,1.4,1.4,0.8,11.6,9.6,10.4,13.8,7.0,5.2,6.8,4.6,1.2,2.0,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666
2002-03-02,H,Middlesbrough,Leicester,1.5350000000000001,3.45,5.5,-0.19999999999999996,1.3999999999999995,-1.2,1.0,0.0,11.0,6.0,1.0,7.0,5.0,6.0,2.0,4.0,0.0,0.0,17.0,15.0,1.0,0.8,0.2,0.4,11.6,8.2,14.8,12.8,9.4,5.4,5.8,3.8,1.0,2.4,0.0,0.4,1.2,2.0,0.4,0.4,9.6,7.4,12.2,14.2,7.6,4.4,4.4,4.6,1.6,1.6,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-02,A,Newcastle,Arsenal,2.5,3.175,2.45,-0.20000000000000018,1.5999999999999996,-0.40000000000000013,0.0,2.0,13.0,9.0,6.0,6.0,5.0,8.0,0.0,1.0,0.0,0.0,17.0,17.0,1.4,1.4,1.2,0.6,10.6,10.6,10.8,11.4,6.8,7.2,6.0,4.4,1.2,1.0,0.0,0.0,1.6,1.8,1.2,1.0,9.8,7.6,15.8,17.2,5.0,4.4,4.4,4.4,1.2,2.2,0.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-02,A,Ipswich,Southampton,1.815,3.25,3.75,-0.3999999999999999,-1.0,1.7999999999999998,0.0,0.0,8.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,9.0,5.0,1.0,2.4,0.6,0.8,9.4,10.0,9.8,9.6,5.4,5.2,4.8,5.6,0.4,1.0,0.0,0.0,1.4,0.6,1.2,0.2,11.4,7.2,12.6,13.8,5.4,3.6,5.8,2.6,0.6,2.2,0.2,0.0,0.6666666666666666,0.0,0.3333333333333333
2002-03-02,H,Tottenham,Sunderland,1.6400000000000001,3.275,4.75,0.3999999999999999,-1.2000000000000002,0.19999999999999996,1.0,1.0,17.0,7.0,2.0,7.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,8.0,1.4,1.2,1.0,0.2,10.4,7.8,10.8,8.0,8.2,5.6,5.2,4.2,0.8,1.4,0.0,0.0,1.0,1.0,0.8,0.6,14.4,8.4,13.8,13.6,9.8,5.2,6.4,3.2,1.4,1.8,0.0,0.2,1.0,0.0,0.0
2002-03-02,H,Charlton,Chelsea,2.9,3.1,2.2,-2.0,-4.2,-0.5999999999999999,0.0,0.0,9.0,4.0,2.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,13.0,13.0,0.4,0.8,0.0,0.6,10.0,7.4,11.0,13.0,6.6,3.2,2.8,2.8,0.6,1.8,0.0,0.0,2.4,1.4,1.0,0.0,14.0,7.6,12.0,14.0,6.0,4.6,7.0,4.0,1.2,1.6,0.0,0.2,1.0,0.0,0.0
2002-03-02,D,Bolton,Blackburn,2.31,3.1500000000000004,2.685,-1.4,-3.4,0.3999999999999999,1.0,0.0,11.0,6.0,3.0,5.0,7.0,5.0,1.0,0.0,0.0,1.0,22.0,11.0,1.0,1.4,0.8,0.8,9.6,10.2,11.4,11.2,5.2,7.4,3.6,5.2,0.6,1.4,0.2,0.0,2.4,1.0,1.4,0.4,14.0,10.4,14.2,16.0,6.2,3.4,7.0,4.6,1.6,1.4,0.0,0.6,0.0,0.0,1.0
2002-03-02,H,Aston Villa,West Ham,1.665,3.275,4.5,-1.6,-4.6,0.39999999999999997,1.0,1.0,10.0,4.0,3.0,7.0,9.0,4.0,0.0,1.0,0.0,0.0,12.0,19.0,0.6,0.6,0.2,0.4,9.4,8.2,10.4,13.0,5.8,3.4,3.4,3.4,0.8,1.4,0.0,0.0,2.2,0.2,0.8,0.0,12.2,9.2,13.4,13.2,6.2,5.4,8.0,3.2,1.6,3.0,0.0,0.4,0.0,0.0,1.0
2002-03-02,A,Fulham,Liverpool,3.05,2.935,2.2,1.4,3.0,-2.0,0.0,1.0,11.0,10.0,4.0,5.0,8.0,4.0,3.0,2.0,0.0,0.0,13.0,14.0,1.8,0.4,1.2,0.2,12.4,9.6,16.0,13.6,7.8,5.2,6.8,5.6,1.2,1.8,0.0,0.2,0.4,2.4,0.0,0.6,10.6,8.6,9.8,12.6,8.6,4.8,3.8,5.2,0.8,1.4,0.0,0.0,0.0,0.0,1.0
2002-03-03,D,Everton,Leeds,2.81,3.1,2.25,-0.4,0.19999999999999973,-0.3999999999999999,0.0,0.0,12.0,7.0,3.0,7.0,3.0,4.0,1.0,2.0,0.0,1.0,9.0,21.0,0.6,1.0,0.4,0.6,9.6,5.4,14.6,17.4,6.2,3.8,3.4,2.2,0.4,2.4,0.0,0.0,1.0,1.4,0.6,0.6,11.4,9.0,14.0,15.0,6.2,5.0,3.2,5.0,1.0,1.8,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2002-03-03,D,Derby,Man United,8.5,4.0,1.32,-0.4,0.40000000000000036,-0.20000000000000018,1.0,1.0,12.0,22.0,9.0,7.0,4.0,10.0,2.0,0.0,0.0,0.0,12.0,13.0,0.6,1.4,0.2,0.0,10.2,7.2,13.6,13.4,7.2,3.8,4.4,3.6,1.6,1.8,0.0,0.0,1.0,1.6,0.8,0.8,13.6,10.0,9.6,10.8,7.8,4.0,4.0,5.4,0.4,1.2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2002-03-05,H,Arsenal,Derby,1.185,5.25,11.5,0.5999999999999999,0.40000000000000036,0.40000000000000013,0.0,0.0,17.0,0.0,0.0,8.0,9.0,1.0,1.0,2.0,0.0,0.0,13.0,16.0,1.4,1.6,1.2,1.0,11.8,6.8,16.8,18.8,4.6,4.6,5.2,4.0,0.8,2.4,0.0,0.2,0.8,1.2,0.4,0.2,10.0,9.0,14.6,12.8,7.4,5.2,4.8,4.4,2.0,1.4,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2002-03-05,H,Blackburn,Aston Villa,2.1500000000000004,3.2,2.9,1.0,2.0,0.6,1.0,0.0,21.0,6.0,4.0,9.0,5.0,5.0,1.0,2.0,0.0,0.0,11.0,15.0,1.8,1.0,1.2,0.4,12.6,9.8,16.2,16.0,6.2,4.0,5.8,4.0,1.8,1.4,0.0,0.6,0.8,0.4,0.4,0.2,9.6,7.6,11.4,14.6,7.0,3.8,3.8,3.4,0.6,1.4,0.0,0.0,0.0,1.0,0.0
2002-03-05,H,Sunderland,Bolton,1.87,3.2,3.625,0.19999999999999996,2.2,-0.3999999999999999,1.0,0.0,11.0,10.0,4.0,4.0,1.0,7.0,2.0,1.0,0.0,0.0,13.0,14.0,1.2,1.0,1.0,0.6,14.6,8.0,11.0,12.6,8.6,5.8,6.2,3.2,0.8,1.6,0.0,0.2,1.0,1.4,0.8,0.8,9.6,10.0,12.6,10.0,6.2,7.2,4.0,5.0,0.6,1.2,0.2,0.2,1.0,0.0,0.0
2002-03-06,H,Chelsea,Fulham,1.59,3.3,5.25,0.7999999999999998,1.0,0.3999999999999999,2.0,1.0,14.0,12.0,6.0,8.0,3.0,5.0,1.0,0.0,0.0,0.0,12.0,12.0,2.4,1.2,1.0,0.0,13.6,6.6,12.6,14.4,5.0,4.8,7.2,3.6,1.6,1.6,0.0,0.2,1.6,0.8,1.0,0.4,12.0,10.2,15.0,14.2,7.4,5.0,6.2,5.8,1.6,1.8,0.0,0.2,0.0,0.0,1.0
2002-03-06,H,Leeds,Ipswich,1.585,3.4,5.165,0.0,-0.1999999999999993,-1.5999999999999999,0.0,0.0,11.0,9.0,3.0,7.0,7.0,5.0,1.0,3.0,0.0,0.0,11.0,15.0,0.8,1.2,0.4,0.4,12.6,8.6,12.2,16.0,6.2,4.4,4.4,4.4,1.0,1.8,0.0,0.2,0.8,2.8,0.4,0.8,9.4,8.8,11.0,10.4,5.2,4.8,4.6,5.2,0.4,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-06,H,Liverpool,Newcastle,1.665,3.3499999999999996,4.415,-0.9999999999999999,-2.2,0.8,1.0,0.0,23.0,11.0,2.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,8.0,13.0,0.4,2.6,0.0,0.8,10.4,8.8,9.4,12.2,8.0,5.2,4.2,5.0,1.2,1.4,0.0,0.0,1.4,1.8,1.2,1.0,11.6,10.6,10.8,11.0,6.6,6.6,6.4,5.0,0.8,0.8,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-06,H,Man United,Tottenham,1.33,4.165,7.5,0.0,-0.7999999999999998,0.6000000000000001,2.0,0.0,25.0,7.0,2.0,14.0,14.0,3.0,2.0,3.0,0.0,1.0,6.0,13.0,1.4,1.8,1.0,1.0,13.6,12.6,9.0,10.2,6.4,5.6,4.8,6.2,0.6,0.8,0.0,0.0,1.4,1.2,1.0,0.4,12.2,7.0,11.2,9.4,8.2,5.6,5.6,3.4,0.8,1.4,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-06,D,Southampton,Middlesbrough,1.85,3.225,3.7,0.19999999999999996,0.0,0.4,1.0,0.0,9.0,4.0,1.0,4.0,13.0,1.0,1.0,1.0,0.0,1.0,17.0,12.0,1.4,1.0,1.0,0.2,11.2,7.0,12.4,11.4,4.6,3.6,5.6,3.0,0.6,2.2,0.2,0.0,1.2,0.6,0.4,0.2,10.2,8.2,15.8,13.2,7.4,6.0,5.6,3.6,1.4,2.8,0.0,0.2,0.6666666666666666,0.3333333333333333,0.0
2002-03-06,H,West Ham,Everton,1.815,3.1500000000000004,3.965,1.2000000000000002,2.4000000000000004,-0.6000000000000001,0.0,0.0,16.0,6.0,2.0,6.0,10.0,3.0,0.0,2.0,0.0,0.0,8.0,13.0,1.6,0.2,0.8,0.2,9.8,9.0,13.2,15.0,6.8,5.4,6.4,3.0,1.0,3.0,0.0,0.2,0.4,0.8,0.2,0.4,9.6,6.0,13.6,18.2,4.0,3.6,4.0,2.4,0.6,2.4,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333
2002-03-09,D,Leicester,Charlton,2.775,3.225,2.2,0.6,2.4000000000000004,0.7999999999999999,1.0,1.0,10.0,11.0,6.0,5.0,11.0,5.0,1.0,3.0,0.0,0.0,15.0,16.0,1.2,1.4,0.6,0.0,11.2,6.0,13.2,15.4,7.2,4.2,5.4,3.2,1.6,2.4,0.0,0.0,0.6,0.6,0.0,0.2,10.0,6.8,12.2,13.4,7.0,3.6,3.0,2.6,0.8,1.8,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2002-03-13,H,Blackburn,Ipswich,1.76,3.225,4.1,1.0,1.4000000000000004,-1.4000000000000001,2.0,0.0,11.0,6.0,3.0,7.0,9.0,2.0,3.0,2.0,0.0,0.0,24.0,17.0,2.0,0.8,1.2,0.4,13.6,9.0,15.8,16.4,5.6,4.4,6.4,4.0,1.8,1.8,0.0,0.6,1.0,2.2,0.4,0.8,9.0,8.0,11.8,10.2,6.0,5.2,5.0,4.8,0.6,1.2,0.0,0.0,0.0,0.0,1.0
2002-03-13,H,Chelsea,Tottenham,1.61,3.25,5.0,0.0,-1.7999999999999998,0.3999999999999999,1.0,0.0,24.0,5.0,0.0,13.0,6.0,3.0,1.0,3.0,0.0,1.0,10.0,14.0,2.0,1.4,1.2,0.2,12.0,8.0,12.4,14.8,4.4,5.0,5.8,4.0,1.2,1.4,0.0,0.0,2.0,1.0,1.2,0.2,14.8,7.6,9.6,8.6,8.2,5.2,7.6,3.4,1.2,1.6,0.0,0.2,1.0,0.0,0.0
2002-03-16,A,West Ham,Man United,5.0,3.375,1.59,-0.8000000000000003,-0.7999999999999998,-0.8,2.0,2.0,10.0,14.0,9.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,13.0,8.0,1.4,0.2,0.6,0.2,11.0,8.0,11.6,15.0,8.0,5.6,6.0,2.6,1.0,2.8,0.0,0.2,2.2,1.0,1.4,0.6,15.6,9.8,8.2,11.0,9.0,4.4,6.8,4.2,1.0,1.4,0.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-16,D,Newcastle,Ipswich,1.45,3.5,6.75,0.6000000000000001,2.6000000000000005,-1.2,0.0,0.0,20.0,7.0,4.0,8.0,12.0,3.0,1.0,1.0,0.0,0.0,11.0,15.0,1.8,1.2,1.2,1.0,14.6,10.8,10.8,12.6,6.6,7.0,7.4,4.6,0.6,0.6,0.0,0.0,1.2,2.4,0.6,0.8,8.6,7.8,13.0,11.4,5.8,4.6,4.8,4.8,1.0,1.2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-16,A,Middlesbrough,Liverpool,3.35,3.35,1.9049999999999998,0.5999999999999999,0.20000000000000018,-1.8,0.0,1.0,15.0,8.0,7.0,5.0,7.0,3.0,0.0,2.0,0.0,0.0,10.0,12.0,1.4,0.8,0.6,0.2,10.6,7.4,15.8,12.6,9.0,4.8,5.8,3.4,1.4,2.6,0.0,0.4,0.8,2.6,0.2,0.8,12.8,10.4,9.2,10.6,7.2,5.8,5.6,5.4,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-16,D,Southampton,Leicester,1.45,3.5,6.75,0.0,-0.7999999999999998,-0.40000000000000013,1.0,2.0,9.0,6.0,4.0,5.0,6.0,2.0,0.0,3.0,0.0,0.0,15.0,13.0,1.2,1.2,1.0,0.2,11.0,5.6,12.6,11.2,6.4,3.4,4.8,2.4,0.8,1.8,0.2,0.2,1.2,1.6,0.8,0.2,11.0,7.6,14.4,14.4,7.6,4.6,5.6,4.4,1.6,2.6,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2002-03-16,H,Chelsea,Sunderland,1.44,3.6,6.5,1.0,2.3999999999999995,0.5999999999999999,1.0,0.0,12.0,8.0,3.0,7.0,6.0,3.0,2.0,2.0,0.0,0.0,8.0,13.0,2.4,1.4,1.0,0.2,14.0,7.8,12.2,13.2,4.6,4.4,7.8,3.2,1.2,1.6,0.0,0.2,1.4,0.8,1.2,0.4,13.2,8.8,11.2,12.8,5.8,6.6,5.4,3.6,1.2,1.4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2002-03-16,A,Bolton,Derby,2.2,3.125,2.875,0.3999999999999999,-1.7999999999999998,-0.6,0.0,1.0,6.0,3.0,2.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,13.0,13.0,1.2,0.6,1.0,0.4,8.8,7.8,13.2,11.0,6.2,6.8,4.0,3.4,1.0,1.4,0.2,0.2,0.8,1.2,0.4,0.2,11.2,8.4,15.0,13.4,7.4,5.4,5.8,4.0,2.0,1.4,0.0,0.0,0.0,1.0,0.0
2002-03-16,H,Everton,Fulham,2.37,3.05,2.675,-1.6,-2.4000000000000004,-0.3999999999999999,2.0,0.0,5.0,11.0,5.0,2.0,0.0,11.0,2.0,4.0,1.0,0.0,16.0,15.0,0.6,0.8,0.2,0.4,11.2,6.0,12.4,16.6,5.0,4.0,4.8,2.8,0.4,2.2,0.0,0.2,2.2,1.2,1.4,0.6,13.0,9.6,15.0,13.8,6.2,5.2,7.2,5.2,1.6,1.4,0.0,0.2,0.0,1.0,0.0
2002-03-17,A,Aston Villa,Arsenal,3.75,3.2,1.83,0.19999999999999996,-0.7999999999999998,-0.6,1.0,0.0,8.0,6.0,3.0,3.0,10.0,2.0,1.0,2.0,0.0,0.0,10.0,12.0,1.4,0.4,0.6,0.2,12.2,7.6,10.8,13.4,7.0,4.6,5.2,4.2,0.6,1.2,0.0,0.0,1.2,1.0,0.8,0.6,13.2,5.0,15.8,17.8,5.2,4.4,6.0,3.0,0.6,2.4,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2002-03-17,H,Leeds,Blackburn,1.62,3.25,5.0,-1.2,-1.7999999999999998,0.7999999999999999,2.0,0.0,18.0,15.0,8.0,8.0,4.0,4.0,2.0,1.0,0.0,0.0,15.0,16.0,0.8,1.2,0.0,0.4,12.0,9.2,12.2,14.6,6.6,4.2,5.2,4.2,1.0,2.0,0.0,0.2,2.0,0.4,1.2,0.0,13.8,8.4,17.0,15.6,6.2,4.4,7.0,3.6,2.0,1.8,0.0,0.4,1.0,0.0,0.0
2002-03-18,A,Tottenham,Charlton,1.8,3.1500000000000004,4.0,2.0,5.6,-0.4,0.0,0.0,13.0,10.0,4.0,5.0,4.0,6.0,1.0,0.0,0.0,0.0,5.0,13.0,2.6,0.4,1.2,0.2,18.0,6.6,10.0,10.4,8.4,5.0,9.0,2.6,1.2,2.0,0.0,0.4,0.6,0.8,0.2,0.4,9.8,8.4,13.0,14.0,7.4,4.6,3.4,3.4,0.8,2.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2002-03-23,D,Sunderland,Southampton,2.0,3.2,3.25,0.0,0.20000000000000018,-0.7999999999999999,0.0,0.0,10.0,14.0,8.0,7.0,3.0,8.0,2.0,3.0,0.0,0.0,10.0,14.0,1.4,0.6,0.6,0.2,12.0,9.2,11.6,13.2,4.8,6.8,5.2,3.6,1.4,1.2,0.0,0.0,1.4,1.4,1.0,0.6,10.0,6.0,13.0,9.4,6.8,3.2,5.0,3.0,0.4,1.8,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-23,A,Man United,Middlesbrough,1.2349999999999999,4.75,9.75,0.8,0.0,1.0,0.0,1.0,18.0,5.0,3.0,4.0,6.0,2.0,4.0,2.0,0.0,0.0,9.0,11.0,2.0,1.8,1.0,0.8,14.0,11.4,9.6,10.4,7.4,4.6,5.8,5.4,1.2,1.2,0.0,0.2,1.2,0.8,0.6,0.2,11.6,7.0,14.8,12.8,9.0,4.6,5.8,3.6,1.2,2.8,0.0,0.4,1.0,0.0,0.0
2002-03-23,A,Leicester,Leeds,4.5,3.4,1.635,-0.19999999999999996,-1.0,0.7999999999999999,0.0,2.0,11.0,12.0,8.0,5.0,8.0,7.0,2.0,2.0,0.0,0.0,12.0,10.0,1.2,1.4,0.8,0.6,9.6,7.0,14.2,13.6,7.6,4.6,4.8,4.2,1.4,2.6,0.0,0.0,1.4,0.6,0.4,0.2,13.0,10.0,12.4,16.0,6.0,3.8,5.8,4.4,1.0,2.0,0.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-23,A,Derby,Everton,1.915,3.1500000000000004,3.525,0.0,0.39999999999999947,1.2000000000000002,0.0,1.0,12.0,8.0,7.0,4.0,8.0,0.0,2.0,3.0,0.0,0.0,12.0,21.0,0.8,1.8,0.2,0.4,10.0,7.6,13.4,14.4,7.0,4.8,4.8,3.8,1.4,1.0,0.2,0.0,0.8,0.6,0.4,0.0,10.4,7.2,11.8,16.4,4.6,5.4,4.4,3.2,0.6,3.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-23,A,Charlton,Bolton,1.665,3.3499999999999996,4.415,-0.20000000000000007,0.5999999999999996,0.19999999999999996,0.0,2.0,6.0,6.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,15.0,17.0,0.6,1.0,0.2,0.4,11.0,8.8,10.6,13.6,7.2,4.4,3.8,3.8,0.8,1.6,0.0,0.0,0.8,0.8,0.6,0.2,8.0,6.4,15.2,11.8,5.0,6.2,3.2,2.6,1.0,1.4,0.4,0.2,0.0,0.0,1.0
2002-03-23,D,Ipswich,Aston Villa,2.3,3.175,2.675,-0.20000000000000018,0.39999999999999947,1.5999999999999999,0.0,0.0,13.0,6.0,2.0,3.0,8.0,6.0,1.0,2.0,0.0,0.0,15.0,12.0,1.4,2.4,0.4,0.4,10.8,8.2,11.4,11.2,7.8,4.4,5.6,5.0,1.0,1.4,0.0,0.0,1.6,0.8,0.8,0.2,12.0,5.8,10.4,13.0,7.2,4.2,5.2,3.0,0.6,1.2,0.0,0.0,0.0,1.0,0.0
2002-03-24,A,Fulham,Tottenham,2.1500000000000004,3.1500000000000004,2.935,-0.19999999999999973,-2.5999999999999996,0.7999999999999999,0.0,2.0,9.0,11.0,4.0,3.0,4.0,6.0,2.0,2.0,0.0,0.0,16.0,13.0,2.2,1.4,1.6,0.6,11.4,9.8,14.6,13.8,5.2,7.0,6.0,5.0,1.4,1.8,0.2,0.0,2.4,0.6,1.0,0.2,18.2,7.2,6.8,11.4,7.4,5.0,8.6,2.8,0.8,1.6,0.0,0.4,0.0,1.0,0.0
2002-03-24,H,Liverpool,Chelsea,1.87,3.2,3.625,-1.7999999999999998,-1.8000000000000007,1.4000000000000001,0.0,0.0,8.0,10.0,1.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,17.0,13.0,1.0,2.2,0.2,0.8,13.2,9.8,8.4,11.2,7.2,5.2,5.6,5.4,0.6,1.2,0.0,0.0,2.8,0.8,1.0,0.2,13.2,7.6,10.6,12.4,4.6,4.6,7.4,2.8,1.4,1.4,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333
2002-03-29,H,Newcastle,Everton,1.57,3.45,5.0,0.20000000000000018,3.0,0.0,2.0,2.0,18.0,7.0,4.0,9.0,4.0,1.0,0.0,3.0,0.0,0.0,5.0,8.0,1.6,1.2,0.8,0.6,16.6,10.2,12.4,13.8,6.4,6.4,7.8,4.2,0.8,0.8,0.0,0.0,1.4,1.2,0.4,0.2,11.6,7.6,10.8,16.6,6.0,4.4,4.8,4.0,1.0,2.6,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-30,D,Middlesbrough,Tottenham,2.25,3.2,2.75,-1.2,-2.8000000000000007,0.0,0.0,1.0,8.0,10.0,6.0,3.0,9.0,6.0,0.0,3.0,0.0,0.0,9.0,16.0,0.8,0.8,0.4,0.4,13.0,6.0,14.0,12.2,8.6,3.0,5.6,3.2,1.8,2.8,0.0,0.4,2.0,0.8,0.8,0.6,17.6,8.0,8.4,12.2,6.6,4.6,8.4,2.4,1.2,1.8,0.0,0.4,0.0,0.3333333333333333,0.6666666666666666
2002-03-30,H,West Ham,Ipswich,1.8,3.175,3.875,0.20000000000000018,-0.39999999999999947,0.0,1.0,0.0,18.0,12.0,5.0,11.0,8.0,4.0,0.0,2.0,0.0,0.0,9.0,13.0,1.6,1.2,0.8,0.6,10.4,8.0,12.2,12.6,7.6,4.6,5.4,4.0,1.0,2.6,0.0,0.2,1.4,1.2,0.4,0.0,12.6,6.6,14.0,12.8,8.0,3.8,5.8,3.2,1.2,1.8,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2002-03-30,D,Southampton,Fulham,1.915,3.25,3.45,-0.8,-1.1999999999999993,-0.20000000000000018,1.0,1.0,11.0,7.0,2.0,6.0,5.0,8.0,1.0,1.0,0.0,0.0,12.0,17.0,1.0,1.4,0.4,0.4,8.8,6.6,13.6,10.6,6.4,4.0,4.4,3.8,0.8,2.2,0.2,0.2,1.8,1.6,1.4,1.0,11.0,10.0,15.2,13.6,4.4,6.2,5.6,4.8,1.6,1.8,0.2,0.0,0.0,1.0,0.0
2002-03-30,H,Liverpool,Charlton,1.315,4.1,8.25,0.3999999999999999,1.5999999999999996,0.0,2.0,0.0,14.0,6.0,1.0,8.0,6.0,6.0,1.0,2.0,0.0,0.0,6.0,10.0,1.2,1.0,0.2,0.4,14.0,9.0,11.4,13.0,6.8,4.0,6.0,3.4,0.8,1.4,0.0,0.0,0.8,1.0,0.2,0.6,10.4,8.0,12.0,15.2,6.6,3.6,4.4,3.6,1.0,1.8,0.0,0.0,1.0,0.0,0.0
2002-03-30,A,Leeds,Man United,2.925,3.1500000000000004,2.175,-1.0,-0.6000000000000005,-1.0,1.0,3.0,16.0,13.0,7.0,11.0,2.0,3.0,1.0,2.0,0.0,0.0,10.0,9.0,1.0,0.6,0.4,0.4,13.2,10.4,11.8,15.8,6.2,4.4,5.8,4.8,1.2,2.2,0.0,0.2,2.0,1.6,1.0,0.8,15.8,10.4,9.8,10.8,7.2,4.0,6.4,5.0,2.0,1.4,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666
2002-03-30,H,Leicester,Blackburn,3.3,3.225,1.955,-1.4000000000000001,-2.4000000000000004,1.0,1.0,0.0,9.0,12.0,4.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,12.0,24.0,0.8,1.6,0.6,1.0,9.4,8.0,15.0,13.8,7.6,4.4,5.0,4.6,1.8,2.8,0.0,0.0,2.2,0.6,1.4,0.0,14.8,8.6,18.0,14.8,6.0,3.6,7.4,4.8,2.0,1.4,0.0,0.4,0.0,0.0,1.0
2002-03-30,H,Chelsea,Derby,1.4,3.8,6.75,1.4,2.8,-1.7999999999999998,0.0,0.0,13.0,2.0,1.0,6.0,6.0,3.0,3.0,4.0,0.0,0.0,13.0,10.0,2.8,0.6,0.8,0.2,13.4,7.8,12.0,13.0,5.0,3.6,7.6,2.4,1.4,1.4,0.0,0.2,1.4,2.4,0.2,0.6,10.6,7.6,13.2,15.6,7.2,3.2,4.8,4.4,1.8,1.4,0.2,0.0,0.6666666666666666,0.0,0.3333333333333333
2002-03-30,H,Bolton,Aston Villa,2.35,3.175,2.625,-0.5999999999999999,-1.8000000000000003,0.6,2.0,2.0,9.0,9.0,3.0,6.0,2.0,5.0,3.0,1.0,0.0,0.0,16.0,13.0,0.8,1.2,0.4,0.6,8.4,5.8,16.0,12.8,5.0,4.4,3.4,3.0,1.0,1.2,0.4,0.2,1.4,0.6,0.6,0.2,13.2,5.2,11.4,13.4,8.2,3.8,5.2,2.8,0.6,1.4,0.0,0.0,0.0,1.0,0.0
2002-03-30,H,Arsenal,Sunderland,1.25,4.5,10.0,-0.40000000000000013,0.0,0.6,3.0,0.0,13.0,13.0,5.0,10.0,5.0,4.0,0.0,3.0,0.0,0.0,8.0,17.0,1.2,1.2,0.8,0.6,12.0,5.4,15.2,15.8,6.4,4.2,5.8,3.4,0.4,2.2,0.0,0.0,1.6,0.6,0.6,0.2,12.2,10.4,11.0,13.0,4.0,6.8,5.8,4.4,1.8,1.6,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
